2026-02-24T14:14:36.653Z | INFO | GET /api/users/profile | Status: 200 | Time: 7ms | Result: ALLOWED | CacheStatus: HIT
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 55ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 55ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 55ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 54ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 54ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.433Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.434Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.435Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.436Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.436Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.436Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 40ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.437Z | ERROR | GET /api/auth/health | Status: 429 | Time: 40ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.438Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.438Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.438Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.438Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.438Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.439Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.439Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.439Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.440Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.441Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.441Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.441Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.441Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.441Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.442Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.442Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.442Z | ERROR | GET /api/auth/health | Status: 429 | Time: 41ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.493Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.493Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.494Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.494Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.494Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.495Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.495Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.496Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.498Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.499Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.499Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.499Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.500Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.500Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.500Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.500Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.500Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.501Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.501Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.501Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.501Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.502Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.502Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.502Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.502Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.503Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.503Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.504Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.505Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.506Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.506Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.506Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.507Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.507Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.507Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.507Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.507Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 54ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 54ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 53ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.508Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 52ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 51ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 50ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.509Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.510Z | ERROR | GET /api/auth/health | Status: 429 | Time: 48ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.511Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.511Z | ERROR | GET /api/auth/health | Status: 429 | Time: 49ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.539Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.563Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.563Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.563Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.563Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.563Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.564Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.564Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.565Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.565Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.566Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.566Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.566Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.566Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.567Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.567Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.568Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.568Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.568Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.568Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.569Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.569Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.569Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.569Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.570Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.570Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.570Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.570Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.571Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.571Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.571Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.572Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.572Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.573Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.573Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.574Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.574Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.574Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.575Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.575Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.576Z | ERROR | GET /api/auth/health | Status: 429 | Time: 47ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.576Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.576Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.576Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.577Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.577Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.577Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.577Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.577Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.578Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.579Z | ERROR | GET /api/auth/health | Status: 429 | Time: 42ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.580Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.580Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.580Z | ERROR | GET /api/auth/health | Status: 429 | Time: 43ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.581Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.582Z | ERROR | GET /api/auth/health | Status: 429 | Time: 44ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.582Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.582Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.583Z | ERROR | GET /api/auth/health | Status: 429 | Time: 46ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.583Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:43.583Z | ERROR | GET /api/auth/health | Status: 429 | Time: 45ms | Result: BLOCKED | CacheStatus: NONE
